
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-07-28 22:33:08.265 

                                                                                
  
Total energy =  -4206.6421937130 H =   -114468.5645811 eV
 
 HOMO-LUMO Separation
   HOMO:   222. b  27 a1    -0.05063590 H =     -1.37787 eV
   LUMO:   223. b  27 b2    -0.00716927 H =     -0.19509 eV
   Gap :                    +0.04346663 H =     +1.18279 eV
 
Number of MOs=   1678, Electrons=    295.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1429. b 146 a1                    +4.298048 H =      +116.956 eV
 1428. b 146 b2                    +4.297386 H =      +116.938 eV
 1427. a 145 b2                    +4.297352 H =      +116.937 eV
 1426. b 236 e                     +4.296300 H =      +116.908 eV
 1425. a 236 e                     +4.295985 H =      +116.900 eV
 1424. b  93 a2                    +4.293900 H =      +116.843 eV
 1423. a  93 a2                    +4.293510 H =      +116.832 eV
 1422. b  95 b1                    +4.293395 H =      +116.829 eV
 1421. a  95 b1                    +4.293003 H =      +116.819 eV
 1420. b 235 e                     +4.272916 H =      +116.272 eV
 1419. a 235 e                     +4.271278 H =      +116.227 eV
 1418. a 144 b2                    +4.201212 H =      +114.321 eV
 1417. b 145 b2                    +4.200888 H =      +114.312 eV
 1416. a 144 a1                    +4.199968 H =      +114.287 eV
 1415. b 145 a1                    +4.199669 H =      +114.279 eV
 1414. a 234 e                     +4.198783 H =      +114.255 eV
 1413. b 234 e                     +4.198536 H =      +114.248 eV
 1412. a 233 e                     +4.191673 H =      +114.061 eV
 1411. b 233 e                     +4.191542 H =      +114.058 eV
 1410. a  92 a2                    +4.189782 H =      +114.010 eV
 1409. a  94 b1                    +4.189752 H =      +114.009 eV
 1408. b  92 a2                    +4.189553 H =      +114.004 eV
 1407. b  94 b1                    +4.189527 H =      +114.003 eV
 1406. b 144 b2                    +4.097695 H =      +111.504 eV
 1405. a 143 b2                    +4.094311 H =      +111.412 eV
 1404. b 144 a1                    +4.094103 H =      +111.406 eV
 1403. a 143 a1                    +4.091002 H =      +111.322 eV
 1402. b 232 e                     +4.089482 H =      +111.280 eV
 1401. a 232 e                     +4.088628 H =      +111.257 eV
 1400. a 142 b2                    +4.061892 H =      +110.530 eV
 1399. b 143 b2                    +4.061731 H =      +110.525 eV
 1398. a  93 b1                    +4.059131 H =      +110.455 eV
 1397. b  93 b1                    +4.058883 H =      +110.448 eV
 1396. a 142 a1                    +4.058729 H =      +110.444 eV
 1395. b 143 a1                    +4.058547 H =      +110.439 eV
 1394. a  91 a2                    +4.057807 H =      +110.419 eV
 1393. b  91 a2                    +4.057561 H =      +110.412 eV
 1392. a 231 e                     +4.052017 H =      +110.261 eV
 1391. b 231 e                     +4.051961 H =      +110.259 eV
 1390. a 230 e                     +4.042016 H =      +109.989 eV
 1389. b 230 e                     +4.041860 H =      +109.985 eV
 1388. b 142 b2                    +3.813392 H =      +103.768 eV
 1387. b 142 a1                    +3.807132 H =      +103.597 eV
 1386. b  90 a2                    +3.802439 H =      +103.470 eV
 1385. a 141 b2                    +3.802332 H =      +103.467 eV
 1384. a  90 a2                    +3.801989 H =      +103.457 eV
 1383. b  92 b1                    +3.801442 H =      +103.443 eV
 1382. a  92 b1                    +3.801018 H =      +103.431 eV
 1381. a 141 a1                    +3.796314 H =      +103.303 eV
 1380. b 229 e                     +3.789165 H =      +103.108 eV
 1379. a 229 e                     +3.786281 H =      +103.030 eV
 1378. b 141 b2                    +3.769101 H =      +102.562 eV
 1377. a 140 b2                    +3.768651 H =      +102.550 eV
 1376. b 228 e                     +3.767537 H =      +102.520 eV
 1375. b 141 a1                    +3.766747 H =      +102.498 eV
 1374. a 140 a1                    +3.766674 H =      +102.496 eV
 1373. a 228 e                     +3.759781 H =      +102.309 eV
 1372. b 227 e                     +3.745655 H =      +101.924 eV
 1371. a 227 e                     +3.739132 H =      +101.747 eV
 1370. b  91 b1                    +3.727478 H =      +101.430 eV
 1369. b  89 a2                    +3.726912 H =      +101.414 eV
 1368. a  91 b1                    +3.724057 H =      +101.337 eV
 1367. a  89 a2                    +3.723563 H =      +101.323 eV
 1366. b 226 e                     +3.721725 H =      +101.273 eV
 1365. a 226 e                     +3.715224 H =      +101.096 eV
 1364. b 140 b2                    +3.705985 H =      +100.845 eV
 1363. b 140 a1                    +3.692201 H =      +100.470 eV
 1362. a 139 b2                    +3.691598 H =      +100.454 eV
 1361. a 139 a1                    +3.677586 H =      +100.072 eV
 1360. b 225 e                     +3.669351 H =       +99.848 eV
 1359. a 225 e                     +3.664009 H =       +99.703 eV
 1358. b 224 e                     +3.653653 H =       +99.421 eV
 1357. a 224 e                     +3.648182 H =       +99.272 eV
 1356. b  88 a2                    +3.644464 H =       +99.171 eV
 1355. b  90 b1                    +3.643761 H =       +99.152 eV
 1354. a  88 a2                    +3.638293 H =       +99.003 eV
 1353. a  90 b1                    +3.637828 H =       +98.990 eV
 1352. b 223 e                     +3.619264 H =       +98.485 eV
 1351. b 139 b2                    +3.617227 H =       +98.430 eV
 1350. b 222 e                     +3.614889 H =       +98.366 eV
 1349. a 138 b2                    +3.614043 H =       +98.343 eV
 1348. a 223 e                     +3.613427 H =       +98.326 eV
 1347. b 139 a1                    +3.611002 H =       +98.260 eV
 1346. a 222 e                     +3.609351 H =       +98.215 eV
 1345. a 138 a1                    +3.607855 H =       +98.175 eV
 1344. b 221 e                     +3.605555 H =       +98.112 eV
 1343. a  89 b1                    +3.601968 H =       +98.015 eV
 1342. b  89 b1                    +3.601892 H =       +98.012 eV
 1341. a  87 a2                    +3.600850 H =       +97.984 eV
 1340. b  87 a2                    +3.600803 H =       +97.983 eV
 1339. a 221 e                     +3.597578 H =       +97.895 eV
 1338. b 138 a1                    +3.581948 H =       +97.470 eV
 1337. b 138 b2                    +3.581727 H =       +97.464 eV
 1336. a  88 b1                    +3.580073 H =       +97.419 eV
 1335. a  86 a2                    +3.580000 H =       +97.417 eV
 1334. b  88 b1                    +3.579825 H =       +97.412 eV
 1333. a 220 e                     +3.579808 H =       +97.412 eV
 1332. b 220 e                     +3.579755 H =       +97.410 eV
 1331. b  86 a2                    +3.579754 H =       +97.410 eV
 1330. a 137 a1                    +3.579628 H =       +97.407 eV
 1329. a 137 b2                    +3.579242 H =       +97.396 eV
 1328. b  85 a2                    +3.548828 H =       +96.569 eV
 1327. a  85 a2                    +3.548531 H =       +96.560 eV
 1326. b  87 b1                    +3.548171 H =       +96.551 eV
 1325. a  87 b1                    +3.547824 H =       +96.541 eV
 1324. b 219 e                     +3.542969 H =       +96.409 eV
